patient_id,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_MYC_TARGETS_V1
TCGA-BH-A0BZ,0.7806155848932027,0.9592585772703113,0.7791077971637703,0.3051091225932272
TCGA-A2-A0EU,0.21427861274451845,0.12227516352619132,-0.1663315389119123,-0.003494159743556258
TCGA-B6-A401,-0.7092341550739479,0.6431013403052337,0.9363053410831517,0.4871130545435907
TCGA-AC-A7VC,0.9174208763700035,1.2646663943990375,-0.27096573242764416,2.0384871226789247
TCGA-AR-A24P,0.2685981463383476,0.8143623239444702,0.24837046867468887,0.0024665930271004018
TCGA-S3-AA0Z,1.8723365682535418,-0.7879321131050633,0.1419384252399509,-1.128052292391948
TCGA-LL-A50Y,-0.5581121130446124,-0.6934198558057646,-0.7039951778595316,0.4084649635229047
TCGA-OL-A5D8,-0.28478808537690775,-0.6173275104080077,-0.7596812388887262,-0.8349095198923842
TCGA-A8-A08S,0.3347364527334046,-0.3127030230277557,-0.7373242580161955,-0.4204335650858173
TCGA-A8-A09K,0.15837641465592114,-2.9316162416968643,-1.8132464316708414,-0.9182982056622832
TCGA-BH-A0DI,-0.9072191759765751,1.6949833548528317,0.7303065691375739,-0.6513725123305572
TCGA-A2-A0T6,-1.3263270951324695,1.5613351311000618,1.2444495482988271,-1.0876115460181428
TCGA-A2-A25B,1.3353321690136128,0.2988220359920593,0.1989324767011162,0.5489135527384064
TCGA-A2-A0SV,1.0552609854658273,0.5991275496413029,1.0320280289626083,1.2942867269722258
TCGA-BH-A18G,0.4251323979816462,0.1536155269885904,0.3093840313991514,1.4303149847870524
TCGA-AN-A0XR,0.8627795705570055,-0.33510069518933067,-0.8269400835878308,-0.42813266263259914
TCGA-A8-A0AB,0.4286469843967304,-0.5212054196526235,-1.8931076124757749,-0.3067725278125402
TCGA-AO-A1KO,-1.5141892102541399,-0.32096422685835196,-0.10300857583888076,-0.8643895397252331
TCGA-A2-A0CU,0.16923463026449745,-0.08029215555628959,-0.8962281976231302,-0.7918117186492385
TCGA-A2-A1FZ,-0.6266078632400852,0.7559388126107816,0.32311186457778734,-2.027361014057795
TCGA-BH-A1FC,2.043364088353333,-1.0942256187725736,0.12036162468315514,2.022055737162574
TCGA-E2-A14W,0.4636003538788904,-0.9340441798290104,-1.657549042289244,0.6377688913896328
TCGA-LL-A441,0.034868924244317825,0.09305942109402988,0.33188866922607,0.2920782211309603
TCGA-PL-A8LX,-0.9746889095394436,-1.7066690586860913,-1.6754484856668352,0.2788488372625389
TCGA-XX-A89A,-0.6559337615056772,1.4383908617631869,1.0470442821089265,-0.7858309453103788
TCGA-BH-A8FZ,-0.9387416712784225,0.8097695812722607,2.6517474570010946,0.336693255150228
TCGA-E9-A5UO,0.5986019256986848,-2.6625561745613444,-2.2005762508395543,-1.0392634280330313
TCGA-E2-A573,1.5977832190055499,-0.2191849944285866,1.366173164494842,1.064777038068671
TCGA-D8-A146,-0.9515692020754717,1.2119719305600853,0.27233492678428317,-1.4035124915013844
TCGA-AO-A124,1.3985535084641296,-0.85163505415804,0.11699292511780154,0.7986932885295088
TCGA-AR-A24Z,0.9074978771183541,-0.8681257631393869,-0.6985514423056872,-1.2130728259411436
TCGA-A8-A075,0.8003768060631566,0.5467537882635011,0.045927047268918754,0.5006896066449033
TCGA-A8-A08A,-0.6385730798220147,0.2889296727873002,-0.43484607302139666,0.03554519319062053
TCGA-AQ-A0Y5,-0.666469739143943,1.0058319682728967,0.10109234275761131,-0.7167818754039545
TCGA-B6-A0I9,0.755266340312008,-1.005863499693769,-0.5721438581817961,-0.28340975306341326
TCGA-BH-A28O,-1.7607946178116405,1.0429441472517735,0.47385372884308774,-0.6838642051921378
TCGA-AR-A0TX,0.2212649913559415,0.4570667371206552,0.23205451560684007,-0.7685985025303224
TCGA-D8-A3Z6,-0.9841313028761216,0.48929098236085833,-0.41631860715346597,-0.7032762203565512
TCGA-A8-A093,-0.29631812926693196,0.25326145645071013,-1.5016526599154778,-0.17550151653979665
TCGA-A8-A07C,1.9507261458499108,-0.7616631278440403,-0.8424739700636,0.8064096357398916
TCGA-A8-A099,-0.6185445316224564,-0.5944460665875486,-1.1097407258671772,-1.040738190209481
TCGA-BH-A201,-0.15742194093747722,1.3460956778366018,1.0086746228660253,-0.26008427117860305
TCGA-AO-A0J3,0.5171135051838323,-2.8915702278345075,-2.637955296918123,0.08651607053175352
TCGA-AR-A24H,1.5741769647532153,-1.382358275215133,-0.9076804167489261,0.7970916451951593
TCGA-BH-A0WA,1.26043307981902,0.7151279332624781,0.23490585930856936,0.010046152471030674
TCGA-AC-A3W6,-0.4544741526732559,1.1791429914416207,0.33218561049150064,-0.3782282783002478
TCGA-AO-A0J2,1.5213062988861055,-0.5083690134638325,0.546626837668285,1.6108817175219234
TCGA-A8-A08P,0.7121122191128813,0.4290120396566732,0.9208259373877563,0.7305651434909617
TCGA-C8-A275,1.564807962553061,-0.3286819621098844,0.6628390341536574,1.0059626528214738
TCGA-BH-A18P,0.6595057775544148,0.1945506065657165,-0.39013342954907576,-0.9538001707612807
TCGA-B6-A0RQ,-1.5961451989362363,-0.5208230585398738,-0.7534642030188482,-0.3229197550399124
TCGA-BH-A0BC,0.3592061672296857,0.5159004820261992,0.45155407581640883,0.7553216567494123
TCGA-A7-A26E,-0.40242477012784794,0.38932098088792777,-0.4140498777540695,-1.3813523692209284
TCGA-BH-A2L8,-0.5523473379106364,0.7022822214472879,0.7402098367779357,0.8667083796151587
TCGA-BH-A0DK,0.2904795731625717,1.147845872792028,1.4695919820490482,0.735684389188814
TCGA-A2-A0T2,0.11129531291046257,-0.2743942567224658,-0.16283420960552414,0.586512827956813
TCGA-E2-A1IF,-0.3005438004924331,1.043139907791161,0.33314247515592244,0.17254369075876183
TCGA-AR-A2LL,0.07792846734018899,-0.5552098954648023,-0.687494581618273,0.10131751979251574
TCGA-E9-A1N8,1.0756671454027835,-0.6754296379784089,-1.117698833033151,1.1369064486567206
TCGA-E9-A247,0.779566769650249,-0.4819295274100655,-1.5143838862400971,0.5112045086127803
TCGA-D8-A27E,-1.335399813098505,-1.1032153643509088,-0.6055576084752544,-0.3238879019951307
TCGA-EW-A1P0,-0.09938377177357366,-0.6072507635487562,-1.064007481926438,0.05127025323465745
TCGA-C8-A1HF,1.6033626990929863,0.5243300202150503,-0.003794722278139177,1.7423996343197448
