patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score,MAPK_score,WNT_score,hypoxia_score,cellcycle_score,apoptosis_score,angio_score,dna_repair_score,TMB_score
TCGA-E9-A22D,-1.4189587743616234,2.627228496213072,-0.3561762711847379,0.8486902740968358,-0.465581605830243,0.502433818084337,-1.2427864778415605,0.7281399058807044,-0.2799198048679432,1.5186907711646085,1.0377061649482098,-0.2863078524122527,0.940744414573254,-0.4447403915448138
TCGA-B6-A0RM,-0.0330080530885587,-0.8374519829903158,-0.2669919497523122,0.7611277161461745,1.034806495726352,-0.440012650070204,-0.7101218065872881,0.0700574209435773,-1.8312778260135485,-0.4997688531980658,0.2740242215606884,-3.21263407272215,0.3692373540331885,-0.47117113998284077
TCGA-AR-A0TS,1.191456921694622,1.0456469885674398,0.0280843652989421,2.2181826068956987,-0.9413857357263692,1.2205558193806896,0.918277199248568,-0.5974624626431245,-0.4678718428360423,0.3937978247047602,-0.0792600684497621,-0.5151885011303019,0.5747046102253264,0.35905637466185736
TCGA-A2-A0YT,-0.0532214489909599,-0.0932770698228912,-1.2826611013329166,1.8379905063703768,0.8858688536014393,-0.8186641323966853,-0.2530462548664977,-2.58424616342185,-0.2555533574055891,0.443111784586476,0.5120895874287095,-0.4149663581255517,1.1363386941413516,0.16747431310446806
TCGA-AR-A1AY,-0.9846381788049348,-0.9351068245370636,1.4868814558356789,2.1672640220039154,-1.7515218993648811,-0.6693753681465336,1.4671065498328113,0.3912106884214569,2.30457558868152,2.7972134819157035,-0.9523317762007144,-0.090193162980556,1.7448613771383212,0.1857938533180109
TCGA-AC-A2B8,-1.1953640196552546,0.0356569540466029,0.8119517069009886,0.1306947069646465,-0.1930891778824115,-0.6360642120343607,0.5487988145635253,-0.7311354673959777,-0.7382568115411923,-0.9381910017197106,-0.2756531431317163,0.158999173386455,-0.1248617106304533,0.5902233037254387
TCGA-AQ-A54O,-0.913230005216474,0.1377706851107997,-0.6767849571576227,-1.7637377719578922,-0.4449269286433269,-3.1813593784028447,-2.7641907014457083,0.388956981281259,-2.1776943706139487,-1.1047038247343832,1.3467756579115426,-2.1246759400721857,-1.977958319849951,-0.7291786128219677
TCGA-E9-A1RA,-0.1165445077620437,-0.2296700933622016,0.3339441421131995,-0.0360745385954549,0.8340455219848801,-0.5973723992814544,-0.0861266971186798,-0.4177293182125201,-0.2441961149443205,-0.050681920964981,1.2335411285874969,-0.3736481093027948,0.0290859737320066,-0.8244970196487085
TCGA-A8-A096,-0.6101870235936969,1.1076777929758597,0.9262711910179714,-0.2293040402360706,0.5934683030638106,-0.4421159976661263,-0.3877519159495874,-0.339553851786983,-0.180389061843747,-0.2510092182007418,0.6075885880634486,0.4850017601523042,0.5485267503817843,-0.4187071130649698
TCGA-E2-A156,-0.7729688147358356,-2.408156356045677,-0.60045837242312,-0.0195368785451302,-0.4452379930587962,-1.6521278460462023,-0.5765707654563406,0.6109471345905311,0.0213568633318549,-1.234643549474613,0.8555139156853171,0.6011525424186083,-0.1712035976507811,-0.4980116837583861
TCGA-C8-A12M,-1.1921158652636274,0.6325570454798121,-0.425022963038923,-0.0578346176090368,2.9505900176956645,0.7014202836707116,-0.3305597409868822,-0.9776346858548778,-0.0032573785114746,-0.1328434146779455,-0.4124523609240761,1.199973165395792,-0.4682290442293649,0.09219373982862697
TCGA-E2-A15M,0.5693258198576736,1.0231128052378748,0.2858452999093206,-0.2087625256472466,2.0587061256728005,0.6751039811914916,1.2864470146545195,-0.7793084575176575,-0.6388499657074839,-2.294438656159808,-0.4148708421089828,2.308082630265909,-2.5271145049707755,1.3395891168097533
TCGA-E2-A15R,1.323926676693065,-1.7712756503480425,-0.3923333642719304,-0.1160645890493823,0.1417405589247227,0.8689054503786128,0.3870365592686038,-1.2523052435662203,0.5692715387268787,0.2315793545978941,-0.4062511271166269,-0.4476788656023028,0.829375951872773,-0.29410800153563177
TCGA-B6-A0IG,-1.0038573953854688,-0.1364902611735673,-0.2077688058740552,-0.2308707659250511,-0.3270335151818836,1.306939815994637,-0.2141355624793544,-0.1423544770198629,0.7005612615791283,-0.2892318030225532,0.1717038637377521,-0.4432958172148949,1.5839672336527588,-0.24667543457088356
TCGA-BH-A0HX,-0.8360572989670472,-0.5051490791098107,0.1326388509867296,-0.3975529711690923,0.1792549274298684,0.2081118998362511,-0.3820173035206219,-0.8225514632701634,-0.0003251450032923,0.6161087960977065,-0.0991040166336014,0.2834884379507519,-0.0847266134747499,0.1857938533180109
TCGA-D8-A1X6,1.684655234637766,-0.2641171565431567,-1.341507215787621,-0.4779782232032996,1.5794802872065556,-1.8210315495048424,-1.6236571127210604,-1.8100977607646425,-0.5480333250808406,-0.1004224721951565,1.5264874136514563,-1.9605254327828057,0.8232334810741031,-0.22343776492668083
TCGA-A8-A07F,0.3901603336811523,0.2290818160257902,0.6950555317428164,-0.6514495730995784,0.72654165999998,-0.5326577744115499,0.676268857279866,-1.3556940586226975,-0.3842825383211138,-0.3488408341137167,0.2962246385913622,-0.6250854216731099,0.7860249014193376,-0.4447403915448138
TCGA-AO-A1KO,0.9310529648719756,-0.9176394421126514,-0.6876608994469487,-0.4966918911549776,0.132968542408591,-0.5359350834563592,1.5658265557408484,0.6650361059552257,-1.1597137545129468,-0.9413193382750652,-0.5898696601552365,-1.0099919026209552,-1.3037980300462584,-1.1864726409114927
TCGA-AN-A0FN,-1.4249231002619795,0.9461178884923176,2.271420151692876,-1.1648133571880364,0.3112084524703611,0.1021618790741838,0.0513500518495452,0.2606365309863681,-0.2878905241225785,-0.679079416666476,0.6286727830087795,1.921572595029992,-0.6135579737539033,-0.2005078880462478
TCGA-A2-A04T,-0.1502979123762025,1.461969748203454,0.4902953692303679,1.644499883781596,1.6039921631452434,0.8750687479852717,0.4894513490234888,0.2109141172058048,-0.0377833955937256,1.3386976615386703,-0.533562457183581,-0.4592244564764488,0.6171551937553987,0.6469884021607089
TCGA-A7-A26I,1.0181691381176587,-1.4195064451507495,1.090456366609057,-0.1697684640549069,-0.1469272186273212,-0.3389052202847971,1.1032858029132573,0.2424660171685455,1.3749336693974272,0.118219813601057,-1.867819923194621,1.6671419813219353,1.3219635184864806,-0.29410800153563177
TCGA-A8-A07J,0.5661281096400052,-0.4282149397283135,0.7494810374108464,0.0024843214166201,-0.6285171466511066,-1.6769766967143125,-0.1770722620156361,-0.8622730516161117,-0.8683075624885763,-1.3027275286884683,0.14503855836572,0.5863998429683093,-1.1294290422431958,-0.22343776492668083
