patient_id,immune_score,emt_score,hrd_score,MAPK_score
TCGA-GM-A2DK,-0.3085749659277226,-0.3519911064465003,-0.9234057121298616,-1.2820050688826088
TCGA-A2-A04N,-0.3927482558604738,-0.8156265477769734,0.2032152981649003,-0.4944003121956563
TCGA-EW-A1P4,0.8611751867351644,1.4980481185028185,0.5970730649655664,1.4674529358184547
TCGA-AR-A0TP,-0.1557330991946917,-2.075115234717348,0.2973834588155842,1.264663184890798
TCGA-A8-A075,1.5514419815822476,0.8132772549260036,0.269448791915136,-0.6775230366051813
TCGA-EW-A1J5,-1.4869209574761182,1.133568990778175,0.4109473530221783,0.5745853268280031
TCGA-BH-A18M,0.9653524964594116,-0.5448551088870172,0.6074599711041898,1.2841762620819763
TCGA-AQ-A54N,1.0967939193777696,0.0073403667429488,-2.828229809194144,0.2517151008777058
TCGA-AN-A0XP,-1.3365872976713151,-0.9660605862521786,-0.0778542837214723,-0.8439037717086663
TCGA-E2-A15A,-0.854265364195612,0.9328297733808012,-0.3469786676986928,-0.4937075402243703
TCGA-A2-A4S3,-1.339154472857594,0.8978920261717976,-0.6925921126010091,-0.6399209134971291
TCGA-BH-AB28,-0.5786474369918959,0.0280796168278677,-0.672606036427085,-0.253662052174306
TCGA-E2-A10B,-0.8484260675207693,-0.2804220496737118,-0.0816576671224882,-0.0067658190748744
TCGA-E2-A10E,-0.8486254363072634,0.2026218924688798,0.0719376170338711,0.4037785485746449
TCGA-LL-A5YP,-1.2626863058765632,-0.1242068562551757,1.159762231374716,-0.1217659663080932
TCGA-B6-A0RS,1.4190533957473563,1.0425177647013837,-0.4160335733582008,0.0065892850382206
TCGA-BH-A1F8,-0.0963380977721763,-0.0272004857140114,-0.0535303557687961,0.0729414449545764
TCGA-A2-A0T4,0.1705818642045519,0.304257822510291,0.1311408219094056,-0.0950942454136421
TCGA-AO-A03O,0.1990999118345301,1.113029834304062,-1.2194860228308495,-1.193099332567771
TCGA-BH-A18P,-1.0840060913781917,0.6078572114524108,0.4215060274414963,1.4372018930723656
TCGA-C8-A26Z,1.0387998701477332,-1.1445236346875711,-0.5027349468853093,-0.0187738665771371
TCGA-BH-A1EX,-0.0644142410907638,-0.2660237386896785,1.5874721144244193,0.1991798930553025
TCGA-LL-A73Y,0.8685114237898809,0.1204446335507555,1.8439611996225107,0.5838222864451282
TCGA-A7-A425,1.7687995075139242,-0.9733787265414824,-0.3183250181805954,-0.3227468126440621
TCGA-D8-A1JK,0.7940314696846542,1.306305609740386,1.5016452401735785,1.314003944178948
TCGA-D8-A27F,0.4503864920574232,-1.3457304751902204,1.481647926701387,1.498435237867564
TCGA-AR-A1AK,0.5987739434362792,0.8580483957392452,-0.8143683685923391,0.6445552959277303
TCGA-EW-A1PE,-0.2807697121331836,0.4721280260212744,0.1780904584976751,0.0408814976168034
TCGA-C8-A274,1.022654906159229,-0.681252849866121,0.139531650583761,-0.6394975528480122
TCGA-E2-A14T,-0.9362514618172828,-1.051964361738858,-0.8996254142879622,-0.4544119745198473
TCGA-AR-A24X,1.422044252495541,0.0637599863806686,0.9949712964455314,0.1976403997857796
TCGA-A2-A0SW,0.6554361395102737,1.589933279651154,0.1428656675700969,-0.571952285647777
TCGA-AO-A0JF,-1.649204507567862,-0.1191911599793071,0.276774416515546,0.6414763093886907
TCGA-AQ-A0Y5,0.5291666311967367,-1.53449304076354,0.2169092077437983,0.5708905429811489
TCGA-C8-A1HJ,-1.5344722523398953,0.4102972118760071,0.8413870024989851,0.6229639028226991
TCGA-C8-A273,1.7118289052085338,-0.6447097718422322,-0.2305642204035267,0.8453437056050109
TCGA-AO-A12G,0.9846160797914656,-0.1373681088998687,0.5689275700891959,-0.4772349622404962
TCGA-B6-A0WS,1.7193308175609223,1.063197149313924,-0.2587323272139475,0.3114859270668582
TCGA-OL-A6VQ,0.6094507856260026,-0.1475094229158213,-0.3866721379237971,0.5110812294602614
TCGA-A2-A0EX,-0.9433678475390176,-0.5983106477287092,0.6653868410499403,0.073865140916291
TCGA-BH-A0BW,-1.5389458233837148,1.2538562135673958,0.2551873077873144,0.9752384502208457
TCGA-A7-A13F,-0.3693437539166362,-1.5318484906390883,-0.6295203792553457,-0.6483496391477576
TCGA-A2-A25C,0.9381833331509968,-0.1179343003141403,-0.6369840300716005,0.2098793712784719
TCGA-A7-A26G,-1.3520037258482795,0.3956429237376392,1.7508024435128455,1.1268400499369295
TCGA-A8-A06R,-1.0851493452482852,0.365232190399532,0.49016497882386,-0.3398351879357446
TCGA-E2-A1II,-0.7581828273061387,2.841314042273484,1.6760698537702945,1.681096114296234
TCGA-AR-A2LQ,-1.0294106622235906,-1.2005963868444336,1.1070185831231123,1.326473839662066
TCGA-A7-A2KD,-0.8129509755843646,0.5142954543727006,0.4608892915684175,0.0218302684064801
TCGA-AN-A0XW,-1.466071427880986,1.4026475460920769,1.6774300883053894,-0.1951613079325076
TCGA-C8-A12U,0.8239776168985459,1.7065406531822176,-1.344690105504358,-0.4605699475979307
TCGA-BH-A0GZ,0.8286418848672902,-0.7982508218445918,-0.6119990598857246,-0.5300780687168057
TCGA-D8-A1Y0,-0.8355117059634998,0.7344583152163126,-0.1779191942342971,1.0836187763951275
TCGA-AC-A2QH,-0.1279760556776092,-1.810171111749449,6.7815225517012285,2.6688734833526566
TCGA-GM-A2DL,0.4706078899771128,-0.7191389154713151,1.1110094582354846,0.1031540003689285
TCGA-AR-A1AJ,1.4605661489115755,1.6932692613691875,0.4890401174486479,1.004488822341746
TCGA-D8-A1XK,1.617286130034672,0.7574655012067406,0.0267082827535896,1.815994212038012
TCGA-E2-A15O,0.9330585143838016,-0.3607903703953801,-0.647124470913769,-0.3503807168319649
TCGA-AC-A2BM,1.5127967166186542,0.6712323984406992,-0.2651027379890323,-0.0554522937234746
TCGA-E9-A2JS,-0.1957516787252212,-0.4330219081583729,-0.0409943303802306,-0.6587412187170248
TCGA-GM-A3NY,0.6306898144114935,-0.1945868082096819,-0.9246886672196082,-1.2161532442788476
TCGA-BH-A1FG,1.6070383839388116,-0.3284654837133636,-1.6134137176336083,-1.0000468765698352
TCGA-D8-A1X9,0.8287435652684687,0.4088644638749249,0.3765493669949246,0.2318171503691465
TCGA-C8-A1HK,-0.4785390354177343,0.3323756189090812,0.75206557743452,0.8123600623055214
TCGA-HN-A2NL,-1.4595171732168686,1.1868250629049792,2.047090628080547,-0.3910618264790587
TCGA-A2-A4RY,-0.7626568022961846,-0.449003646203395,-0.4921852399656684,0.5337502678539562
TCGA-A8-A091,1.4199347586275146,-0.4789962973996047,-0.1601035406961206,0.3851891673451768
TCGA-AN-A0AT,1.5859897556949478,0.5815224397621651,0.6926387596448209,1.0390119589107545
TCGA-AN-A0XR,0.4431171873343713,-1.1123681839365664,-0.0554562669733703,-1.115508871783912
TCGA-B6-A0IH,0.9462718132820328,0.5091237755790451,0.3902418792504467,0.6866989241808705
TCGA-BH-A204,1.063551128195995,-1.384306773841872,0.4276884085684396,1.648612806309341
TCGA-BH-A0C3,0.0167139210579162,0.3440664814558875,-0.2312825496426689,1.425925104873125
TCGA-BH-A0BQ,-0.2901038520179341,0.5141417393501948,0.7669577985815426,0.0555066836772525
TCGA-D8-A13Z,-1.6595071775358283,0.1863592714381809,0.2025601991579469,1.7165044594952177
TCGA-C8-A12X,-1.2773178662096556,-0.4004713989314246,-1.0287802711171925,-1.3554773851704989
TCGA-D8-A1XW,-0.306090318004069,0.359862912471682,0.1353541022472778,1.0086454541694532
TCGA-AR-A1AN,1.2286538916402228,-0.6666909057121929,0.9378219801365018,0.4159790327355979
TCGA-AR-A24R,-1.2786065374275553,0.608596483648235,-0.4741726972234984,0.3958886455683503
TCGA-A8-A076,0.7939399038644698,-0.4096368013001549,0.284473126938821,0.0031639125135375
TCGA-A2-A0SX,0.0832593570933144,1.2246753702199475,0.7447711197387382,0.8715150911868674
TCGA-AC-A2QJ,-1.6655113527967629,-0.3003469090462342,1.3251227656571056,-2.056254721456466
TCGA-B6-A0RT,-1.2412015542915802,2.757556301543957,0.6483718698243722,0.4898362223408675
TCGA-A2-A0SU,-0.7711964196406899,-0.1478479900125663,-0.1593092126051699,0.053736266417302
TCGA-AC-A3W6,1.641752890987014,0.8592447110099116,0.4743315723516123,-0.8034920733837394
TCGA-BH-A0DL,-1.5361260146684808,0.9499124581517256,0.3822992114241129,2.8889825335624253
TCGA-BH-A0BS,-0.9187565412303856,-1.3706970874036897,-0.9210246432693574,-0.2331098170262011
TCGA-D8-A1X7,-1.0185353086800053,-1.227436439098902,0.3609366544173908,-0.3767445390725138
TCGA-AR-A0TV,0.7109805393006535,1.5234008579927207,-1.14319472786216,-1.5435264880424926
TCGA-BH-A0B7,0.8579687826446151,0.7138106909364836,1.326923214143446,1.2600062177504965
TCGA-B6-A3ZX,1.6232466924842848,1.719303930817346,-0.1805794832082821,0.0048188677782722
TCGA-C8-A1HI,-0.6119100030510893,-0.8072086014317172,-0.6774123741354976,0.3634053375814552
TCGA-AN-A0AS,-0.9278489800062713,-0.6669390044472574,0.818858915949128,0.5366753050660468
TCGA-AO-A0J7,0.4386914639714814,-0.959682782623216,-0.6692901149111506,-1.1568057787388122
TCGA-E2-A3DX,1.3336854426999056,0.8656438166328437,0.4222507825157492,1.055676973553319
TCGA-E9-A1NA,0.8286129247553684,-0.4298015760327405,0.3620629887292812,0.267071546241177
TCGA-BH-A18T,1.3774751079805432,0.2701961882801995,-0.4941314053807871,1.2191326714447122
TCGA-GI-A2C9,-1.208859708269163,-0.5864939863838967,1.0602154145799394,1.1272634105860475
TCGA-LD-A7W6,0.4969585291871193,0.0458323557656656,-1.2921001943680042,0.1149311238807614
TCGA-E9-A6HE,0.8360933780563685,-0.1442139458109946,-0.0130157779079824,-1.4488861392986885
TCGA-GI-A2C8,-0.6214026599601493,-0.3046016203944717,0.9723514274946454,0.5014209091940163
TCGA-D8-A1JC,0.2684808242105838,0.4970400931391429,0.1668980733932258,0.582244305843868
TCGA-AR-A24L,1.6646212334743575,-0.8420589712571258,0.82651398077719,0.7831866648480997
TCGA-AC-A7VB,-0.7339885449609291,-0.9073814798107188,-2.043912018590888,-1.5225508922452675
TCGA-A2-A04P,0.4846233775402135,0.6427018439699007,0.4153595091043077,0.6654154297297414
TCGA-AO-A126,-0.0097954621110634,0.1033949636925937,-0.1777248387588763,-1.23266430959446
TCGA-A2-A0D2,-0.6032278540151729,1.033717853449804,0.1925860072942306,0.1265158107339102
TCGA-D8-A145,-0.7851847992406393,-0.5482193313577377,0.5277432782973521,0.82975633625111
TCGA-E2-A105,-0.3831451212294569,-0.69529977325557,-0.212076511811911,-1.2567573792624638
TCGA-A8-A07W,-1.283494173451334,-0.1969921457576519,0.3040831239476814,-0.1936603019947261
TCGA-EW-A2FR,1.6779971310318422,-0.0255816274635395,1.469905186235546,0.3243022085356216
TCGA-A2-A3XZ,0.6077362631857596,0.9175355667853098,-1.0077384465776855,-0.1326193938582157
TCGA-BH-A0AZ,-1.2016973374223487,-0.2314924747886513,1.2465749772128107,1.507210349503834
TCGA-A7-A3RF,0.2693758648792403,-1.5135167611420162,-0.476903437848835,-2.316467571337257
TCGA-S3-AA14,-1.4581251417434289,-0.6494891493475702,0.7806249493391967,0.4451524301930215
TCGA-BH-A0B0,0.1632749789598461,0.5139429283590315,0.5445792637789646,-0.2710198387881554
TCGA-A1-A0SP,-0.2696636209983565,0.0098422004356441,1.0684346203224244,1.7011865014634835
TCGA-A7-A6VY,-0.3633367944197487,1.0412740731087489,0.4142471117907224,0.6235412127987682
TCGA-BH-A18L,-0.7040859399248097,-0.3978592636647984,-2.034346627499409,1.1504327842923368
TCGA-AO-A128,-1.235198875302726,2.853757484753473,0.3941950060037402,1.0681083817047037
TCGA-S3-A6ZF,0.3184879873626078,0.3207402678177677,-0.2776286892592063,0.134020840422824
TCGA-E2-A14N,-0.9129580548898654,1.0007455021608815,-0.418523059776382,0.5936750433700616
TCGA-AR-A1AL,0.6999933062573171,-0.8474251438170388,-0.1390982221511798,1.133305921668917
TCGA-AN-A046,-0.9547258016347984,1.476770869308384,-0.110875989065721,-0.5422400655460226
TCGA-BH-A1F2,0.6446792704755955,-1.3815039816016703,0.7886018681720233,0.5507616684821641
TCGA-E2-A14Q,-0.0901188092068182,0.0514565488077274,-1.0548987796270892,0.229469423133127
TCGA-A1-A0SM,-0.568437876634356,-1.3343604590006315,1.6321490429056176,0.0921851108235901
TCGA-B6-A40C,-1.0973858991114982,-0.3345046855790899,0.4472664813874455,-1.0351473231149144
TCGA-E2-A14Y,-0.0112296141980859,-0.5194029608687096,0.1977459298747024,1.4191513344872333
TCGA-A2-A0CQ,-1.6321545230759915,-0.5174770599724815,-1.1153966140749767,-1.858083450337375
TCGA-A2-A0D1,-0.7514733452062896,-0.2084086951295511,-0.1322586427673526,2.3824507605582714
TCGA-AN-A03X,-1.613431686185308,-0.5758586776779431,0.7567025768771514,0.5093108122003109
