patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score
TCGA-A8-A06O,-0.376496578710306,-0.032210055881754,-0.978550286217752,0.5043587837858929,-0.44735323108396263,-0.25305928933492344
TCGA-D8-A1XC,-1.397839805906271,-1.8452947575506269,-0.7351611323221466,0.43446540999426314,0.6786999529013763,-1.5642763976211451
TCGA-B6-A0I9,0.2807542405545427,0.4943250269582692,-0.7851848554335185,0.2300947478986973,-0.3025216392431958,-0.636797937939916
TCGA-B6-A0IO,1.2499313567678776,0.3716525739073809,-1.3624653346170854,-0.21285342050180303,1.1299922068588146,0.3043767386449993
TCGA-UL-AAZ6,0.9183974972566872,-1.0981796287687218,-2.128603776872797,-0.510444261091564,0.5074900986291293,-0.8249741751844538
TCGA-BH-A201,-1.1582820713111617,-1.2570369697622972,0.7378027410072571,0.3093014355081406,0.6854189442754334,-0.1356142293858358
TCGA-AO-A0JC,-0.5051013601556159,2.8934416692207283,0.0250886667118199,-0.10266038037701548,-0.10692433479845136,0.3354378019801386
TCGA-A8-A09I,-0.3458651941679094,0.9394326260875452,0.1995414231047359,-0.19205078496481665,0.08064750772728371,0.24191220655212772
TCGA-A2-A1G4,-0.3834772366235743,-0.3907265486603646,-1.0943306921945202,0.11894426429731433,0.7575858886634428,-1.059717549901516
TCGA-AC-A4ZE,1.6410695664267625,-0.0050375124019812,-1.9920549601738995,-0.3528142487171709,-1.5256269208537898,-0.0751062997077768
TCGA-E9-A54X,-0.5902925904246511,-2.3028265960863488,-0.6196926185591934,-2.46406415493105,0.8726175095026073,-2.304752581506725
TCGA-A8-A06Z,1.664248894842144,-1.518807401363055,-1.911795436745588,0.6261281859459075,-2.8350214713145307,-1.4767184395583113
TCGA-E9-A1N4,-0.8279049290871258,0.3937154022919836,0.9387550827113874,-0.33044488749120704,-0.6285171466511066,0.5156408843843181
TCGA-B6-A0WW,-1.6400209312117464,0.0003892361455708,-0.1872475629567571,-0.8404140992535385,1.8089214000539562,-0.7684772804567587
TCGA-AO-A0JJ,-0.1034455191802596,0.7221828258308185,-0.3347102239601585,-1.6341347413529936,-0.38395830321208163,-0.6937350682109429
TCGA-D8-A27G,1.466142989912166,0.766151399745852,0.7655014190038463,1.060894564637298,-0.646745521397387,-0.982578499697556
TCGA-EW-A1J6,-1.0056883163445602,1.103984526110092,-1.752875061033545,-0.4065181237226893,1.4108211611411248,-0.3962825860991574
TCGA-AC-A8OS,-0.9435467587129988,0.1375344210920063,-0.2878814160132433,0.6293486776399195,-0.5047135092958104,0.8693946009823181
TCGA-B6-A0WY,-1.1258379451237033,0.0634880339007191,-0.4726942840116007,-0.15001031231057319,0.7750054959295156,0.7567921320098892
TCGA-LL-A6FQ,-0.1544853395143599,-0.3149629234951286,-1.5792745867267783,-2.400437683895333,-0.22655970898650662,-1.7729480451608397
TCGA-E2-A14Z,-0.2897354646398952,1.271671165689649,0.155217400852486,0.3872895586928168,-0.4849298124722002,-0.21676431454016137
TCGA-A7-A13G,-1.2125084488267783,-2.023715243410746,0.3709832196783391,-0.8281414146898785,-0.6720039519331904,0.26206521142469064
TCGA-AN-A0FD,-0.3781252955614617,0.7217677918708529,0.3892695658940905,-1.1951033871749384,-1.1950276600969882,-0.3459489889781194
TCGA-C8-A3M7,-0.6658573214834522,-0.1532593154424123,-0.6901035581503757,-0.3645646913845,-0.5697259721281129,1.4880233694854825
TCGA-D8-A73U,0.8548482779074352,1.7712698472147388,0.6199911030349899,-0.3926787134700549,-0.12229091692244641,-0.3921248059676813
TCGA-LD-A66U,-1.3125662533036508,0.8865727297442226,-1.4324552833666346,-1.8976057780494586,-0.05130601731320898,-0.27184267251711774
TCGA-GM-A2DK,-0.3085749659277226,-0.3519911064465003,-0.9234057121298616,-0.6135870356159486,0.6007472103857078,-0.9975954232312365
