patient_id,HALLMARK_ANGIOGENESIS,HALLMARK_APOPTOSIS,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_MYC_TARGETS_V1,HALLMARK_PI3K_AKT_MTOR_SIGNALING
TCGA-AC-A2QI,0.8399966797190768,0.6155318716654751,-1.1176210956990975,-1.2453941434324576,0.6029314806664865,0.0538658350657053,-1.040970312444468,0.0360086639091883
TCGA-B6-A0X4,-2.386770125089728,-1.5310481444548274,-0.3482362098181766,-1.0600709907101529,-2.2818689243566626,-1.6232743944857564,0.1034811641609724,-0.9165134510444382
TCGA-E2-A1B5,0.7413444895213726,2.0264680853909467,-1.1649114034368857,-0.7621145307173077,-0.1477340133234805,1.3157545491354068,0.8002825628182066,0.9528422480408876
TCGA-A2-A0YH,-0.1919408193610409,0.3469857013519702,0.3443816313674525,0.4781838483579668,0.4380459471625549,0.6594109976311409,-0.1400587495149058,1.3690775764276384
TCGA-A8-A06T,-1.2431597952066742,-0.8077904146127859,0.9982536132068518,-0.0311417886496785,-0.7157984924748774,-0.7946192980597582,-0.4987530758905882,-1.5459194847199969
TCGA-E9-A22H,-0.6753532771317062,-0.7279184599038113,1.648325240072026,0.8911750085961238,-1.26502597172112,-0.7707795092182186,-0.4760501234248446,-0.2438164617257923
TCGA-BH-A0DE,1.5304298026081338,0.7933626298059899,-0.9990309875509096,-0.9361818550634752,0.8854837190366868,1.2166901089125115,-0.784319433636856,0.4995969178091398
TCGA-OL-A5RW,-0.6314572582013457,0.5781092711107609,0.3499541915091057,1.0926512205265926,-0.6055142601630703,0.4273352901373201,1.4378463593104862,-2.346751242365615
TCGA-A8-A090,-0.0435453098314861,0.0034954091321064,0.9811568209863764,0.5365650508356322,0.0372051630589618,0.2991351314666051,-0.8576322797710751,0.8218121061136104
TCGA-AO-A03O,-1.4932793525397017,-0.3360330575173241,1.649661418050091,1.096700609187884,-1.392878664233115,-0.7036891207252791,0.9874397926636552,0.2999279350509688
TCGA-BH-A18S,-1.1758346907219317,-0.7843333246949704,0.0305554081365209,-1.0061547736687684,-1.63317011088413,-0.940034102538248,-0.1638196475358063,-1.3920817965071766
TCGA-A2-A3KD,-0.1216615754536328,-0.0793369633356572,-0.6952371558074131,-0.440908548712615,-0.223759102417783,0.0597744895180467,-0.7243996592199275,0.8043162331953029
TCGA-E2-A56Z,-0.9408083514618876,-0.8330503278534102,-0.1290474972015833,0.2531200864336957,-0.8769096320944534,-1.4379772258697296,0.2937403475609341,-1.1818713811604338
TCGA-BH-A0GY,0.0226262534042542,0.3875271433124259,0.1036908324870926,0.2546449747172697,0.4502468593872747,0.5879770064884728,-0.0473447337597219,0.6176509598599507
TCGA-AC-A2FF,0.9081524546862524,-0.131663846871616,-0.5561381628337243,-0.590497583968379,0.7530873579356747,0.0243245264304697,-0.3592335973491091,1.725050501353364
TCGA-BH-A0H3,0.872627171353765,0.147994973650354,-0.4363430613345951,-1.020377505896512,1.0305117566505042,0.3254537482969185,-0.5726976782684012,0.6922367423349727
TCGA-A2-A25F,1.3508595860401351,2.632137684568217,0.4188999252627473,0.9262950647682096,1.0782206020112242,2.371496934688958,0.4392413796799148,1.7588329783843055
TCGA-A7-A26F,0.8395831454314966,0.731892535657359,0.8318457401839623,0.7442852861294336,1.0193852802816277,2.257324731355164,-1.5620600054977176,0.5157825416291454
TCGA-A7-A26H,-0.3097332932434311,-0.4609475003587018,0.4241933860948594,-0.1940539179539901,0.6554191674877612,0.2742806610980546,-0.836193976498297,0.9411893087671832
TCGA-B6-A0WT,-0.4414396913127014,-0.7676658407436163,0.8636048142606726,0.2080964254409637,0.8340929587024799,-0.651779079281666,-1.305454421691573,0.0309437149358002
TCGA-BH-A28Q,-0.3346132611209869,-0.2210575617950099,-0.0238840121126671,-0.8592952510977571,0.310300512865337,-0.0729406839969675,-0.2183826080178676,0.4674412149377909
TCGA-B6-A1KF,0.0011050743103864,-1.0238612939571838,0.8741104177045611,1.4372043261776966,-0.3845872367125149,-1.693618571502478,0.658085201679398,-1.3388756775331594
TCGA-S3-A6ZF,-0.6877083106855464,-0.3463808157464194,0.4857578746793692,0.5131167016195051,-0.0802787559714373,-0.5332441421485802,-0.4683310404391153,0.0210767622391853
TCGA-WT-AB41,-0.8675881511250406,0.9480715563337128,-1.0153448026680063,-0.6041331893613361,-1.0393064074410625,-0.0271664206445473,0.4708207612430124,-3.000206278717184
TCGA-AC-A62V,-0.466084093500289,-0.7359500615664385,0.3632930131187737,0.8860663137042657,-0.2859195003106682,-1.3660410296508716,1.2024796507926458,-2.599591461816032
TCGA-UU-A93S,-1.1006042642995102,-0.258633513919869,1.016016663933376,1.280832066656169,-1.934244650205136,-0.3069575932859315,1.7530464311440854,-1.1730535915968212
TCGA-E2-A1LK,-0.8344006683991942,-0.9171616146468188,0.2140505721317405,0.6781826912520664,-1.2517486022485953,0.0128868200184625,0.7741388893561748,-2.5726681754030047
TCGA-S3-AA17,-0.105351376127486,1.866468715867491,-0.1434525381697946,0.1652543319545831,-0.5192869286785889,0.9505176904066216,0.1245323798665821,0.525875109119016
TCGA-BH-A209,-0.7006520485434565,0.7390658411063189,1.4302344219540506,1.4184162705596863,-0.405195499806446,0.8092235032021999,1.7071586883721397,0.3514618518099957
TCGA-GI-A2C8,0.8843052006706272,0.0886934706540086,-1.9767248371747064,-1.9084592738179325,0.9412558498976225,0.6554321822825555,-2.2211159407444243,0.9235793094364142
TCGA-OL-A5D6,0.7380563738879568,-0.1825879393935345,-1.4965664517606596,-0.8458442930887022,0.8375209502072457,-0.1633954039252256,0.1548932483000561,-0.2778486107823056
TCGA-BH-A0EA,1.0812144750282786,0.3433451335205716,-1.2425636454861833,-1.7357501994487683,0.883887749059637,0.1217503466222795,-1.2018643379868623,0.583777255380648
TCGA-E9-A1R4,-0.1037574866675427,0.2772323306755487,0.4013126935860587,0.0579398191839243,-0.2400601075620313,0.1559189903339601,-1.1330030984691253,0.5227038483483545
TCGA-A8-A092,-1.5304048418203833,-1.6651334560811617,1.777475620512376,1.3332999194674773,-0.5309059854263454,-1.3283056901820092,1.1520191565763909,-0.1577009920913853
